linear_estimate,date
4032068321280000,14dec2062
4034206946557952,15dec2062
4036346645577728,16dec2062
4038471849082880,17dec2062
4040598394765312,18dec2062
4042726014189568,19dec2062
4044839406534656,20dec2062
4046953872621568,21dec2062
4049054111629312,22dec2062
4051155155943424,23dec2062
4053241973178368,24dec2062
4055329864155136,25dec2062
4057418828873728,26dec2062
4059493566513152,27dec2062
4061569109458944,28dec2062
4063614856069120,29dec2062
4065676977242112,30dec2062
4067724602900480,31dec2062
4069773570736128,01jan2063
4071823343878144,02jan2063
4073858621505536,03jan2063
4075894972874752,04jan2063
4077916828729344,05jan2063
4079939489890304,06jan2063
4081947655536640,07jan2063
4083956894924800,08jan2063
4085967208054784,09jan2063
4087962757234688,10jan2063
4089959380156416,11jan2063
4091941239128064,12jan2063
4093908334149632,13jan2063
4095892340604928,14jan2063
4097861583110144,15jan2063
4099831630921728,16jan2063
4101786914783232,17jan2063
4103727703130112,18jan2063
4105684866039808,19jan2063
4107627533434880,20jan2063
4109571006136320,21jan2063
4111515284144128,22jan2063
4113429228945408,23jan2063
4115359816744960,24jan2063
4117275372158976,25jan2063
4119192001314816,26jan2063
4121093866520576,27jan2063
4122996537032704,28jan2063
4124900012851200,29jan2063
4126772887027712,30jan2063
4128662404202496,31jan2063
4130552726683648,01feb2063
4132428285214720,02feb2063
4134288811360256,03feb2063
4136165980504064,04feb2063
4138028385697792,05feb2063
4139875490070528,06feb2063
4141723668185088,07feb2063
4143572651606016,08feb2063
4145406602641408,09feb2063
4147241358983168,10feb2063
4149076920631296,11feb2063
4150897449893888,12feb2063
4152718784462848,13feb2063
4154525086646272,14feb2063
4156332194136064,15feb2063
4158140106932224,16feb2063
4159932987342848,17feb2063
4161726673059840,18feb2063
4163520895647744,19feb2063
4165300085850112,20feb2063
4167080081358848,21feb2063
4168845044482048,22feb2063
4170626382168064,23feb2063
4172376849776640,24feb2063
4174143960383488,25feb2063
4175911876296704,26feb2063
4177648653697024,27feb2063
4179401805660160,28feb2063
4181140193673216,01mar2063
4182878850121728,02mar2063
4184602742620160,03mar2063
4186326903554048,04mar2063
4188036032102400,05mar2063
4189761803649024,06mar2063
4191456436682752,07mar2063
4193167444279296,08mar2063
4194879525617664,09mar2063
4196559931572224,10mar2063
4198257248960512,11mar2063
4199939265527808,12mar2063
4201621818966016,13mar2063
4203289071583232,14mar2063
4204956861071360,15mar2063
4206625455865856,16mar2063
4208278481403904,17mar2063
4209948418375680,18mar2063
4211586948399104,19mar2063
4213242121420800,20mar2063
4214881725186048,21mar2063
4216522134257664,22mar2063
4218146974072832,23mar2063
4219788456886272,24mar2063
4221398532751360,25mar2063
4223025251614720,26mar2063
4224636669657088,27mar2063
4226248356134912,28mar2063
4227860847919104,29mar2063
4229457770446848,30mar2063
4231071604408320,31mar2063
4232653762985984,01apr2063
4234252296126464,02apr2063
4235835528445952,03apr2063
4237403191508992,04apr2063
4238987766005760,05apr2063
4240556502810624,06apr2063
4242126044921856,07apr2063
4243679749341184,08apr2063
4245233990631424,09apr2063
4246789037228032,10apr2063
4248328246132736,11apr2063
4249884366471168,12apr2063
4251424917553152,13apr2063
4252949630943232,14apr2063
4254491255767040,15apr2063
4256017042898944,16apr2063
4257527260774400,17apr2063
4259054121648128,18apr2063
4260565413265408,19apr2063
4262076973318144,20apr2063
4263573232549888,21apr2063
4265069760217088,22apr2063
4266583199318016,23apr2063
4268064426164224,24apr2063
4269546189881344,25apr2063
4271044865032192,26apr2063
4272511596363776,27apr2063
4273978596130816,28apr2063
4275462507331584,29apr2063
4276930580840448,30apr2063
4278383085092864,01may2063
4279852232343552,02may2063
4281305541902336,03may2063
4282742745333760,04may2063
4284197128634368,05may2063
4285635674243072,06may2063
4287074488287232,07may2063
4288513839202304,08may2063
4289937352425472,09may2063
4291361402519552,10may2063
4292785721049088,11may2063
4294194201886720,12may2063
4295603219595264,13may2063
4297029148737536,14may2063
4298422597189632,15may2063
4299816582512640,16may2063
4301211104706560,17may2063
4302605895335936,18may2063
4303984848273408,19may2063
4305364338081792,20may2063
4306760470888448,21may2063
4308124391440384,22may2063
4309488580427776,23may2063
4310869680848896,24may2063
4312234943578112,25may2063
4313584100179968,26may2063
4314933525217280,27may2063
4316299861688320,28may2063
4317650360467456,29may2063
4318984484683776,30may2063
4320335788769280,31may2063
4321670986727424,01jun2063
4322990078558208,02jun2063
4324309438824448,03jun2063
4325645978959872,04jun2063
4326966144532480,05jun2063
4328270203977728,06jun2063
4329591443292160,07jun2063
4330896308043776,08jun2063
4332201709666304,09jun2063
4333491005161472,10jun2063
4334797212090368,11jun2063
4336087044456448,12jun2063
4337377413693440,13jun2063
4338651676803072,14jun2063
4339942851346432,15jun2063
4341217919762432,16jun2063
4342493256613888,17jun2063
4343768861900800,18jun2063
4345028361060352,19jun2063
4346288128655360,20jun2063
4347548433121280,21jun2063
4348809006022656,22jun2063
4350053472796672,23jun2063
4351298208006144,24jun2063
4352559854649344,25jun2063
4353805395165184,26jun2063
4355034561118208,27jun2063
4356264263942144,28jun2063
4357510609764352,29jun2063
4358740849459200,30jun2063
4359954983026688,01jul2063
4361169116594176,02jul2063
4362400430030848,03jul2063
4363615368904704,04jul2063
4364814201651200,05jul2063
4366029677395968,06jul2063
4367229047013376,07jul2063
4368428685066240,08jul2063
4369611948556288,09jul2063
4370812391915520,10jul2063
4371996192276480,11jul2063
4373180529508352,12jul2063
4374381778173952,13jul2063
4375550277713920,14jul2063
4376718777253888,15jul2063
4377887545229312,16jul2063
4379073493073920,17jul2063
4380226154921984,18jul2063
4381379353640960,19jul2063
4382549463793664,20jul2063
4383703199383552,21jul2063
4384857203408896,22jul2063
4386011475869696,23jul2063
4387149373767680,24jul2063
4388287540101120,25jul2063
4389425974870016,26jul2063
4390564678074368,27jul2063
4391687006715904,28jul2063
4392809603792896,29jul2063
4393949380739072,30jul2063
4395072514686976,31jul2063
4396179005636608,01aug2063
4397302944890880,02aug2063
4398410241146880,03aug2063
4399517537402880,04aug2063
4400625370529792,05aug2063
4401716829093888,06aug2063
4402808287657984,07aug2063
4403916926091264,08aug2063
4405008921526272,09aug2063
4406084542398464,10aug2063
4407160431706112,11aug2063
4408253232447488,12aug2063
4409329658626048,13aug2063
4410406353240064,14aug2063
4411483316289536,15aug2063
4412543636340736,16aug2063
4413620867825664,17aug2063
4414681724747776,18aug2063
4415742850105344,19aug2063
4416804243898368,20aug2063
4417848994693120,21aug2063
4418894013923328,22aug2063
4419956213022720,23aug2063
4421001500688384,24aug2063
4422030413791232,25aug2063
4423076506763264,26aug2063
4424105688301568,27aug2063
4425135406710784,28aug2063
4426182036553728,29aug2063
4427195380400128,30aug2063
4428225635680256,31aug2063
4429239247962112,01sep2063
4430253128679424,02sep2063
4431284189265920,03sep2063
4432281695420416,04sep2063
4433296113008640,05sep2063
4434294156034048,06sep2063
4435292199059456,07sep2063
4436307421954048,08sep2063
4437289090416640,09sep2063
4438287938748416,10sep2063
4439270144081920,11sep2063
4440252349415424,12sep2063
4441251734618112,13sep2063
4442234476822528,14sep2063
4443217487462400,15sep2063
4444183855104000,16sep2063
4445167134179328,17sep2063
4446133770256384,18sep2063
4447100674768896,19sep2063
4448067847716864,20sep2063
4449018109231104,21sep2063
4449985550614528,22sep2063
4450936348999680,23sep2063
4451904058818560,24sep2063
4452838214205440,25sep2063
4453789549461504,26sep2063
4454724241719296,27sep2063
4455675845410816,28sep2063
4456610806104064,29sep2063
4457562946666496,30sep2063
4458481264361472,01oct2063
4459416761925632,02oct2063
4460335616491520,03oct2063
4461271382491136,04oct2063
4462190505492480,05oct2063
4463126808363008,06oct2063
4464029288366080,07oct2063
4464948948238336,08oct2063
4465851696676864,09oct2063
4466771893420032,10oct2063
4467674910294016,11oct2063
4468578464038912,12oct2063
4469464837914624,13oct2063
4470368660094976,14oct2063
4471255302406144,15oct2063
4472159393021952,16oct2063
4473063752073216,17oct2063
4473934019821568,18oct2063
4474821735874560,19oct2063
4475692272058368,20oct2063
4476580256546816,21oct2063
4477451329601536,22oct2063
4478339582525440,23oct2063
4479210924015616,24oct2063
4480065354072064,25oct2063
4480936963997696,26oct2063
4481791662489600,27oct2063
4482663809286144,28oct2063
4483535956082688,29oct2063
4484374011576320,30oct2063
4485229515374592,31oct2063
4486067839303680,01nov2063
4486923611537408,02nov2063
4487779383771136,03nov2063
4488618513006592,04nov2063
4489474553675776,05nov2063
4490313951346688,06nov2063
4491136169148416,07nov2063
4491975835254784,08nov2063
4492815501361152,09nov2063
4493638256033792,10nov2063
4494478190575616,11nov2063
4495301213683712,12nov2063
4496107325358080,13nov2063
4496930616901632,14nov2063
4497754176880640,15nov2063
4498577736859648,16nov2063
4499384385404928,17nov2063
4500208213819392,18nov2063
4501015130800128,19nov2063
4501822316216320,20nov2063
4502612321763328,21nov2063
4503419775614976,22nov2063
4504227229466624,23nov2063
4505017503449088,24nov2063
4505808314302464,25nov2063
4506599125155840,26nov2063
4507389936009216,27nov2063
4508180746862592,28nov2063
4508954914717696,29nov2063
4509746262441984,30nov2063
4510537610166272,01dec2063
4511311778021376,02dec2063
4512086482747392,03dec2063
4512843470733312,04dec2063
4513618712330240,05dec2063
4514393417056256,06dec2063
4515168121782272,07dec2063
4515943363379200,08dec2063
4516701425106944,09dec2063
4517442306965504,10dec2063
4518200905564160,11dec2063
4518959504162816,12dec2063
4519717565890560,13dec2063
4520476701360128,14dec2063
4521235299958784,15dec2063
4521976718688256,16dec2063
4522718674288640,17dec2063
4523443450019840,18dec2063
4524185405620224,19dec2063
4524927898091520,20dec2063
4525669853691904,21dec2063
4526412346163200,22dec2063
4527137658765312,23dec2063
4527862971367424,24dec2063
4528588283969536,25dec2063
4529314133442560,26dec2063
4530039982915584,27dec2063
4530765832388608,28dec2063
4531491681861632,29dec2063
4532217531334656,30dec2063
4532926737809408,31dec2063
4533635944284160,01jan2064
4534344613888000,02jan2064
4535053820362752,03jan2064
4535763563708416,04jan2064
4536472770183168,05jan2064
4537182513528832,06jan2064
4537875077005312,07jan2064
4538567103610880,08jan2064
4539259667087360,09jan2064
4539952767434752,10jan2064
4540645330911232,11jan2064
4541338431258624,12jan2064
4542031531606016,13jan2064
4542724631953408,14jan2064
4543400015560704,15jan2064
4544076472909824,16jan2064
4544752393388032,17jan2064
4545446030606336,18jan2064
4546121951084544,19jan2064
4546798408433664,20jan2064
4547474865782784,21jan2064
4548151860002816,22jan2064
4548811137482752,23jan2064
4549470414962688,24jan2064
4550147409182720,25jan2064
4550806686662656,26jan2064
4551466501013504,27jan2064
4552126315364352,28jan2064
4552786666586112,29jan2064
4553446480936960,30jan2064
4554106295287808,31jan2064
4554749466640384,01feb2064
4555392101122048,02feb2064
4556035272474624,03feb2064
4556678443827200,04feb2064
4557338795048960,05feb2064
4557982503272448,06feb2064
4558625674625024,07feb2064
4559251666108416,08feb2064
4559895374331904,09feb2064
4560521365815296,10feb2064
4561147894169600,11feb2064
4561791602393088,12feb2064
4562418130747392,13feb2064
4563044659101696,14feb2064
4563671724326912,15feb2064
4564315432550400,16feb2064
4564925317906432,17feb2064
4565534666391552,18feb2064
4566161731616768,19feb2064
4566771080101888,20feb2064
4567380965457920,21feb2064
4568008567554048,22feb2064
4568618452910080,23feb2064
4569245518135296,24feb2064
4569855940362240,25feb2064
4570448645849088,26feb2064
4571059068076032,27feb2064
4571651773562880,28feb2064
4572262195789824,29feb2064
4572855438147584,01mar2064
4573448143634432,02mar2064
4574059102732288,03mar2064
4574652345090048,04mar2064
4575263304187904,05mar2064
4575839366676480,06mar2064
4576432609034240,07mar2064
4577008671522816,08mar2064
4577602450751488,09mar2064
4578178513240064,10mar2064
4578772829339648,11mar2064
4579348891828224,12mar2064
4579943207927808,13mar2064
4580519807287296,14mar2064
4581096406646784,15mar2064
4581655289266176,16mar2064
4582232425496576,17mar2064
4582791844986880,18mar2064
4583368444346368,19mar2064
4583928400707584,20mar2064
4584505000067072,21mar2064
4585064956428288,22mar2064
4585642092658688,23mar2064
4586219228889088,24mar2064
4586762005381120,25mar2064
4587321961742336,26mar2064
4587864201363456,27mar2064
4588424157724672,28mar2064
4588984650956800,29mar2064
4589527427448832,30mar2064
4590087383810048,31mar2064
4590647877042176,01apr2064
4591190653534208,02apr2064
4591751146766336,03apr2064
4592294460129280,04apr2064
4650238937661440,05apr2064
4708753572102144,06apr2064
4767822257324032,07apr2064
4827411170459648,08apr2064
4887576682954752,09apr2064
4948303762423808,10apr2064
5009594019479552,11apr2064
5071430274252800,12apr2064
5133853865803776,13apr2064
5196827750039552,14apr2064
5260373401796608,15apr2064
5324472567463936,16apr2064
5389168196714496,17apr2064
5454462437031936,18apr2064
5520337034805248,19apr2064
5586772662681600,20apr2064
5653813880946688,21apr2064
5721441362247680,22apr2064
5789656717197312,23apr2064
5858484641857536,24apr2064
5927904198262784,25apr2064
5997894985318400,26apr2064
6068526796242944,27apr2064
6139756144492544,28apr2064
6211584640679936,29apr2064
6284037517737984,30apr2064
6357093300830208,01may2064
6430777222889472,02may2064
6505067272208384,03may2064
6579964522528768,04may2064
6655495817396224,05may2064
6731662767423488,06may2064
6808468056965120,07may2064
6885886453088256,08may2064
6963946409951232,09may2064
7042649001295872,10may2064
7121970067931136,11may2064
7201936453402624,12may2064
7282551378935808,13may2064
7363815381401600,14may2064
7445731145154560,15may2064
7528299207065600,16may2064
7611521714618368,17may2064
7695399741554688,18may2064
7779935435358208,19may2064
7865129332899840,20may2064
7950983044792320,21may2064
8037498181648384,22may2064
8124675817209856,23may2064
8212517025218560,24may2064
8301023416287232,25may2064
8390194990415872,26may2064
8480033358217216,27may2064
8570572342558720,28may2064
8661813554053120,29may2064
8753692031320064,30may2064
8846275420094464,31may2064
8939530971250688,01jun2064
9033458684788736,02jun2064
9128096141672448,03jun2064
9223407908421632,04jun2064
9319429418516480,05jun2064
9416163893182464,06jun2064
9513576972681216,07jun2064
9611666509529088,08jun2064
9710471158431744,09jun2064
9809954412167168,10jun2064
9910154925441024,11jun2064
1.0011074e+16,12jun2064
1.0112672e+16,13jun2064
1.0214991e+16,14jun2064
1.0318030e+16,15jun2064
1.0421790e+16,16jun2064
1.0526231e+16,17jun2064
1.0631396e+16,18jun2064
1.0737283e+16,19jun2064
1.0843936e+16,20jun2064
1.0951229e+16,21jun2064
1.1059247e+16,22jun2064
1.1167990e+16,23jun2064
1.1277500e+16,24jun2064
1.1387693e+16,25jun2064
1.1498613e+16,26jun2064
1.1610303e+16,27jun2064
1.1722674e+16,28jun2064
1.1835773e+16,29jun2064
1.1949644e+16,30jun2064
1.2064241e+16,01jul2064
1.2179566e+16,02jul2064
1.2295666e+16,03jul2064
1.2412446e+16,04jul2064
1.2529952e+16,05jul2064
